"Step","Depth only variation : 6 - test_loss","Depth only variation : 6 - test_loss__MIN","Depth only variation : 6 - test_loss__MAX","Depth only variation : 6 - train_loss","Depth only variation : 6 - train_loss__MIN","Depth only variation : 6 - train_loss__MAX","Depth only variation : 5 - test_loss","Depth only variation : 5 - test_loss__MIN","Depth only variation : 5 - test_loss__MAX","Depth only variation : 5 - train_loss","Depth only variation : 5 - train_loss__MIN","Depth only variation : 5 - train_loss__MAX","Depth only variation : 4 - test_loss","Depth only variation : 4 - test_loss__MIN","Depth only variation : 4 - test_loss__MAX","Depth only variation : 4 - train_loss","Depth only variation : 4 - train_loss__MIN","Depth only variation : 4 - train_loss__MAX","Depth only variation : 3 - test_loss","Depth only variation : 3 - test_loss__MIN","Depth only variation : 3 - test_loss__MAX","Depth only variation : 3 - train_loss","Depth only variation : 3 - train_loss__MIN","Depth only variation : 3 - train_loss__MAX","Depth only variation : 2 - test_loss","Depth only variation : 2 - test_loss__MIN","Depth only variation : 2 - test_loss__MAX","Depth only variation : 2 - train_loss","Depth only variation : 2 - train_loss__MIN","Depth only variation : 2 - train_loss__MAX","Depth only variation : 1 - test_loss","Depth only variation : 1 - test_loss__MIN","Depth only variation : 1 - test_loss__MAX","Depth only variation : 1 - train_loss","Depth only variation : 1 - train_loss__MIN","Depth only variation : 1 - train_loss__MAX","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX"
"62","2.062593553716486","2.062593553716486","2.062593553716486","2.1046471134273483","2.1046471134273483","2.1046471134273483","2.0626567563143645","2.0626567563143645","2.0626567563143645","2.0886145882222844","2.0886145882222844","2.0886145882222844","2.047886281446977","2.047886281446977","2.047886281446977","2.081281113131293","2.081281113131293","2.081281113131293","2.090742923563177","2.090742923563177","2.090742923563177","2.1073143268453665","2.1073143268453665","2.1073143268453665","2.0810909644040194","2.0810909644040194","2.0810909644040194","2.134218319531145","2.134218319531145","2.134218319531145","2.1070345037633724","2.1070345037633724","2.1070345037633724","2.1795573322252295","2.1795573322252295","2.1795573322252295","2.0690690140290693","2.0690690140290693","2.0690690140290693","2.0754152643269506","2.0754152643269506","2.0754152643269506","2.0586860179901123","2.0586860179901123","2.0586860179901123","2.0949626728584025","2.0949626728584025","2.0949626728584025","2.059729849208485","2.059729849208485","2.059729849208485","2.111313072840373","2.111313072840373","2.111313072840373","2.082111945585771","2.082111945585771","2.082111945585771","2.137585737732635","2.137585737732635","2.137585737732635"
"63","2.0649848781932483","2.0649848781932483","2.0649848781932483","2.0899310185443394","2.0899310185443394","2.0899310185443394","2.0482449557564477","2.0482449557564477","2.0482449557564477","2.0850622790983353","2.0850622790983353","2.0850622790983353","2.0490257861397483","2.0490257861397483","2.0490257861397483","2.0893155794034057","2.0893155794034057","2.0893155794034057","2.0526769065856936","2.0526769065856936","2.0526769065856936","2.096844028056353","2.096844028056353","2.096844028056353","2.0705389898473565","2.0705389898473565","2.0705389898473565","2.129837554624711","2.129837554624711","2.129837554624711","2.128709184473211","2.128709184473211","2.128709184473211","2.183385847902846","2.183385847902846","2.183385847902846","2.052996840910478","2.052996840910478","2.052996840910478","2.0703870765642187","2.0703870765642187","2.0703870765642187","2.0674725064364345","2.0674725064364345","2.0674725064364345","2.0882136594838108","2.0882136594838108","2.0882136594838108","2.05610350262035","2.05610350262035","2.05610350262035","2.1117126263147115","2.1117126263147115","2.1117126263147115","2.1035689544677734","2.1035689544677734","2.1035689544677734","2.1367028544415003","2.1367028544415003","2.1367028544415003"
"64","2.071611335060813","2.071611335060813","2.071611335060813","2.1022195745884686","2.1022195745884686","2.1022195745884686","2.0489463676105846","2.0489463676105846","2.0489463676105846","2.074407994829375","2.074407994829375","2.074407994829375","2.0500665135817093","2.0500665135817093","2.0500665135817093","2.0797241613234596","2.0797241613234596","2.0797241613234596","2.050985506664623","2.050985506664623","2.050985506664623","2.0829288732594455","2.0829288732594455","2.0829288732594455","2.0847659570520576","2.0847659570520576","2.0847659570520576","2.1408120410743803","2.1408120410743803","2.1408120410743803","2.1178913289850407","2.1178913289850407","2.1178913289850407","2.183962369458429","2.183962369458429","2.183962369458429","2.07223877733404","2.07223877733404","2.07223877733404","2.0638433402708207","2.0638433402708207","2.0638433402708207","2.056702529733831","2.056702529733831","2.056702529733831","2.089076881518309","2.089076881518309","2.089076881518309","2.073815972588279","2.073815972588279","2.073815972588279","2.119889324560933","2.119889324560933","2.119889324560933","2.0769364469701594","2.0769364469701594","2.0769364469701594","2.130634244940747","2.130634244940747","2.130634244940747"
"65","2.0760686753012916","2.0760686753012916","2.0760686753012916","2.105133374422446","2.105133374422446","2.105133374422446","2.0510717270591043","2.0510717270591043","2.0510717270591043","2.0790280535577357","2.0790280535577357","2.0790280535577357","2.0467317052321","2.0467317052321","2.0467317052321","2.067923402347784","2.067923402347784","2.067923402347784","2.057066730152477","2.057066730152477","2.057066730152477","2.0891134552571966","2.0891134552571966","2.0891134552571966","2.0624972594868054","2.0624972594868054","2.0624972594868054","2.125483600901461","2.125483600901461","2.125483600901461","2.104160245548595","2.104160245548595","2.104160245548595","2.1745057283598803","2.1745057283598803","2.1745057283598803","2.0500249541889537","2.0500249541889537","2.0500249541889537","2.0691501319271395","2.0691501319271395","2.0691501319271395","2.0678099164095793","2.0678099164095793","2.0678099164095793","2.097655939343332","2.097655939343332","2.097655939343332","2.0668879613009365","2.0668879613009365","2.0668879613009365","2.1174797705946298","2.1174797705946298","2.1174797705946298","2.075483286597512","2.075483286597512","2.075483286597512","2.131154129094091","2.131154129094091","2.131154129094091"
"66","2.052352651682767","2.052352651682767","2.052352651682767","2.091812362013192","2.091812362013192","2.091812362013192","2.0829842472076416","2.0829842472076416","2.0829842472076416","2.0783638150664583","2.0783638150664583","2.0783638150664583","2.052367997602983","2.052367997602983","2.052367997602983","2.071037369541738","2.071037369541738","2.071037369541738","2.059850437857888","2.059850437857888","2.059850437857888","2.0915360470475823","2.0915360470475823","2.0915360470475823","2.085643556768244","2.085643556768244","2.085643556768244","2.127443482629184","2.127443482629184","2.127443482629184","2.1189050145582717","2.1189050145582717","2.1189050145582717","2.1809521017403437","2.1809521017403437","2.1809521017403437","2.0486165367473257","2.0486165367473257","2.0486165367473257","2.066969288135397","2.066969288135397","2.066969288135397","2.0553798458792945","2.0553798458792945","2.0553798458792945","2.083288467012603","2.083288467012603","2.083288467012603","2.0692291788621384","2.0692291788621384","2.0692291788621384","2.1086628066534283","2.1086628066534283","2.1086628066534283","2.082938471707431","2.082938471707431","2.082938471707431","2.1417542253691573","2.1417542253691573","2.1417542253691573"
"67","2.0458364313299007","2.0458364313299007","2.0458364313299007","2.0842397339042575","2.0842397339042575","2.0842397339042575","2.0492010697451506","2.0492010697451506","2.0492010697451506","2.0709133234791373","2.0709133234791373","2.0709133234791373","2.0615415278348057","2.0615415278348057","2.0615415278348057","2.073847997490017","2.073847997490017","2.073847997490017","2.0714855007691817","2.0714855007691817","2.0714855007691817","2.0904092371052707","2.0904092371052707","2.0904092371052707","2.0938548798994585","2.0938548798994585","2.0938548798994585","2.131505184283202","2.131505184283202","2.131505184283202","2.106774500066584","2.106774500066584","2.106774500066584","2.175172243666375","2.175172243666375","2.175172243666375","2.052834621776234","2.052834621776234","2.052834621776234","2.0646777146438073","2.0646777146438073","2.0646777146438073","2.065304216038097","2.065304216038097","2.065304216038097","2.081547262367161","2.081547262367161","2.081547262367161","2.0602092491496693","2.0602092491496693","2.0602092491496693","2.1098435568535465","2.1098435568535465","2.1098435568535465","2.0704964316974985","2.0704964316974985","2.0704964316974985","2.136107715190142","2.136107715190142","2.136107715190142"
"68","2.048238635930148","2.048238635930148","2.048238635930148","2.0795883921919196","2.0795883921919196","2.0795883921919196","2.0774679400704126","2.0774679400704126","2.0774679400704126","2.084001397209606","2.084001397209606","2.084001397209606","2.058012474233454","2.058012474233454","2.058012474233454","2.0893002817000466","2.0893002817000466","2.0893002817000466","2.0705927632071757","2.0705927632071757","2.0705927632071757","2.0886132663419876","2.0886132663419876","2.0886132663419876","2.0828825118324974","2.0828825118324974","2.0828825118324974","2.1311746290360376","2.1311746290360376","2.1311746290360376","2.114560521732677","2.114560521732677","2.114560521732677","2.1820936200810577","2.1820936200810577","2.1820936200810577","2.0549262497641823","2.0549262497641823","2.0549262497641823","2.065252338497118","2.065252338497118","2.065252338497118","2.0733896108107133","2.0733896108107133","2.0733896108107133","2.074287162758838","2.074287162758838","2.074287162758838","2.0670416684584185","2.0670416684584185","2.0670416684584185","2.108745620332915","2.108745620332915","2.108745620332915","2.0866215046969327","2.0866215046969327","2.0866215046969327","2.120285130095208","2.120285130095208","2.120285130095208"
"69","2.066552202918313","2.066552202918313","2.066552202918313","2.0950709395573055","2.0950709395573055","2.0950709395573055","2.053712100982666","2.053712100982666","2.053712100982666","2.0735572173677643","2.0735572173677643","2.0735572173677643","2.071611096642234","2.071611096642234","2.071611096642234","2.0725841231729794","2.0725841231729794","2.0725841231729794","2.0610060414400966","2.0610060414400966","2.0610060414400966","2.084587579924485","2.084587579924485","2.084587579924485","2.0920637780969793","2.0920637780969793","2.0920637780969793","2.136189029627833","2.136189029627833","2.136189029627833","2.1077071718736127","2.1077071718736127","2.1077071718736127","2.1918754270707055","2.1918754270707055","2.1918754270707055","2.056017567027699","2.056017567027699","2.056017567027699","2.0624124112622493","2.0624124112622493","2.0624124112622493","2.0654134446924384","2.0654134446924384","2.0654134446924384","2.0866246096293133","2.0866246096293133","2.0866246096293133","2.0639166831970215","2.0639166831970215","2.0639166831970215","2.1133022695300223","2.1133022695300223","2.1133022695300223","2.0743391609191892","2.0743391609191892","2.0743391609191892","2.1260435155890454","2.1260435155890454","2.1260435155890454"
"70","2.0591462261026554","2.0591462261026554","2.0591462261026554","2.0933121445535243","2.0933121445535243","2.0933121445535243","2.0440954693880946","2.0440954693880946","2.0440954693880946","2.0728067720347436","2.0728067720347436","2.0728067720347436","2.052837259986184","2.052837259986184","2.052837259986184","2.081864600894095","2.081864600894095","2.081864600894095","2.0584752152182837","2.0584752152182837","2.0584752152182837","2.0765421341205466","2.0765421341205466","2.0765421341205466","2.08382671139457","2.08382671139457","2.08382671139457","2.123946588011994","2.123946588011994","2.123946588011994","2.0884043754230848","2.0884043754230848","2.0884043754230848","2.1855004403782985","2.1855004403782985","2.1855004403782985","2.0596235370635987","2.0596235370635987","2.0596235370635987","2.0680076850145714","2.0680076850145714","2.0680076850145714","2.0648311337557708","2.0648311337557708","2.0648311337557708","2.0896348031361898","2.0896348031361898","2.0896348031361898","2.0751760924946177","2.0751760924946177","2.0751760924946177","2.108121595163455","2.108121595163455","2.108121595163455","2.0753894502466377","2.0753894502466377","2.0753894502466377","2.124496339162191","2.124496339162191","2.124496339162191"
"71","2.064133817499334","2.064133817499334","2.064133817499334","2.0832520928876153","2.0832520928876153","2.0832520928876153","2.049102094823664","2.049102094823664","2.049102094823664","2.06324052372198","2.06324052372198","2.06324052372198","2.0398485539176248","2.0398485539176248","2.0398485539176248","2.0679029754112506","2.0679029754112506","2.0679029754112506","2.0596518702940507","2.0596518702940507","2.0596518702940507","2.0727121766408283","2.0727121766408283","2.0727121766408283","2.078591164675626","2.078591164675626","2.078591164675626","2.124368584073823","2.124368584073823","2.124368584073823","2.088951221812855","2.088951221812855","2.088951221812855","2.1844893053208274","2.1844893053208274","2.1844893053208274","2.051206688447432","2.051206688447432","2.051206688447432","2.054017621730936","2.054017621730936","2.054017621730936","2.0831973032517865","2.0831973032517865","2.0831973032517865","2.0932440055101766","2.0932440055101766","2.0932440055101766","2.0537101459503173","2.0537101459503173","2.0537101459503173","2.113206977076914","2.113206977076914","2.113206977076914","2.071359373439442","2.071359373439442","2.071359373439442","2.1269612721191056","2.1269612721191056","2.1269612721191056"
"72","2.062320892160589","2.062320892160589","2.062320892160589","2.0781140209066455","2.0781140209066455","2.0781140209066455","2.060021437298168","2.060021437298168","2.060021437298168","2.0599410800276132","2.0599410800276132","2.0599410800276132","2.0562599997086957","2.0562599997086957","2.0562599997086957","2.0681572897680875","2.0681572897680875","2.0681572897680875","2.0531333749944514","2.0531333749944514","2.0531333749944514","2.066498420320708","2.066498420320708","2.066498420320708","2.071461440866644","2.071461440866644","2.071461440866644","2.117052617127868","2.117052617127868","2.117052617127868","2.1506677410819313","2.1506677410819313","2.1506677410819313","2.1765697878256614","2.1765697878256614","2.1765697878256614","2.044527742212469","2.044527742212469","2.044527742212469","2.051436544177176","2.051436544177176","2.051436544177176","2.070486449761824","2.070486449761824","2.070486449761824","2.093177040143945","2.093177040143945","2.093177040143945","2.0706756097620183","2.0706756097620183","2.0706756097620183","2.1044142457808572","2.1044142457808572","2.1044142457808572","2.066110158400102","2.066110158400102","2.066110158400102","2.121382479941708","2.121382479941708","2.121382479941708"
"73","2.0536714510484173","2.0536714510484173","2.0536714510484173","2.0802139719601334","2.0802139719601334","2.0802139719601334","2.083163965398615","2.083163965398615","2.083163965398615","2.0634465880777646","2.0634465880777646","2.0634465880777646","2.0495210881666703","2.0495210881666703","2.0495210881666703","2.0646136817712892","2.0646136817712892","2.0646136817712892","2.061021542115645","2.061021542115645","2.061021542115645","2.080139786950473","2.080139786950473","2.080139786950473","2.077624153657393","2.077624153657393","2.077624153657393","2.1101845272108055","2.1101845272108055","2.1101845272108055","2.1042873469266024","2.1042873469266024","2.1042873469266024","2.1815976425697063","2.1815976425697063","2.1815976425697063","2.0554450225830077","2.0554450225830077","2.0554450225830077","2.049203781697942","2.049203781697942","2.049203781697942","2.0550169528614393","2.0550169528614393","2.0550169528614393","2.076398399287257","2.076398399287257","2.076398399287257","2.059693479537964","2.059693479537964","2.059693479537964","2.1026476593675283","2.1026476593675283","2.1026476593675283","2.0598180133646187","2.0598180133646187","2.0598180133646187","2.1094615154704828","2.1094615154704828","2.1094615154704828"
"74","2.065674827749079","2.065674827749079","2.065674827749079","2.0804058048642915","2.0804058048642915","2.0804058048642915","2.065742628357627","2.065742628357627","2.065742628357627","2.067771356845724","2.067771356845724","2.067771356845724","2.043525736548684","2.043525736548684","2.043525736548684","2.0758502837433213","2.0758502837433213","2.0758502837433213","2.084955921173096","2.084955921173096","2.084955921173096","2.082027691040916","2.082027691040916","2.082027691040916","2.070694555802779","2.070694555802779","2.070694555802779","2.127117661991339","2.127117661991339","2.127117661991339","2.1019046532024035","2.1019046532024035","2.1019046532024035","2.182711055360991","2.182711055360991","2.182711055360991","2.0641325655850498","2.0641325655850498","2.0641325655850498","2.0606771612715447","2.0606771612715447","2.0606771612715447","2.0746409182115033","2.0746409182115033","2.0746409182115033","2.0809442752531204","2.0809442752531204","2.0809442752531204","2.070695146213878","2.070695146213878","2.070695146213878","2.1000402299289047","2.1000402299289047","2.1000402299289047","2.078692761334506","2.078692761334506","2.078692761334506","2.1228949016264114","2.1228949016264114","2.1228949016264114"
