"Step","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX","Width only variation : 128 - test_loss","Width only variation : 128 - test_loss__MIN","Width only variation : 128 - test_loss__MAX","Width only variation : 128 - train_loss","Width only variation : 128 - train_loss__MIN","Width only variation : 128 - train_loss__MAX","Width only variation : 64 - test_loss","Width only variation : 64 - test_loss__MIN","Width only variation : 64 - test_loss__MAX","Width only variation : 64 - train_loss","Width only variation : 64 - train_loss__MIN","Width only variation : 64 - train_loss__MAX","Width only variation : 32 - test_loss","Width only variation : 32 - test_loss__MIN","Width only variation : 32 - test_loss__MAX","Width only variation : 32 - train_loss","Width only variation : 32 - train_loss__MIN","Width only variation : 32 - train_loss__MAX"
"129","2.083692680272189","2.083692680272189","2.083692680272189","1.924955703472269","1.924955703472269","1.924955703472269","2.0871460099653762","2.0871460099653762","2.0871460099653762","1.9719126485408038","1.9719126485408038","1.9719126485408038","2.052983097596602","2.052983097596602","2.052983097596602","2.0268388209945853","2.0268388209945853","2.0268388209945853","2.0507713786038484","2.0507713786038484","2.0507713786038484","2.0737972363658335","2.0737972363658335","2.0737972363658335","2.08752364765514","2.08752364765514","2.08752364765514","2.138308624070266","2.138308624070266","2.138308624070266","2.2047835835543546","2.2047835835543546","2.2047835835543546","2.2496649882437167","2.2496649882437167","2.2496649882437167","2.110057587190108","2.110057587190108","2.110057587190108","2.1953574562072755","2.1953574562072755","2.1953574562072755"
"130","2.0895866281336004","2.0895866281336004","2.0895866281336004","1.9228368184758329","1.9228368184758329","1.9228368184758329","2.091133708086881","2.091133708086881","2.091133708086881","1.984063391575868","1.984063391575868","1.984063391575868","2.0522755960984664","2.0522755960984664","2.0522755960984664","2.0157300479932765","2.0157300479932765","2.0157300479932765","2.0557163724032317","2.0557163724032317","2.0557163724032317","2.091271502725009","2.091271502725009","2.091271502725009","2.075048718885942","2.075048718885942","2.075048718885942","2.133864540998963","2.133864540998963","2.133864540998963","2.203598938855258","2.203598938855258","2.203598938855258","2.2560003368333836","2.2560003368333836","2.2560003368333836","2.106294059753418","2.106294059753418","2.106294059753418","2.1954358925216497","2.1954358925216497","2.1954358925216497"
"131","2.1035507332194934","2.1035507332194934","2.1035507332194934","1.9176454848804694","1.9176454848804694","1.9176454848804694","2.0847109031677244","2.0847109031677244","2.0847109031677244","1.983682632939569","1.983682632939569","1.983682632939569","2.0581801267103716","2.0581801267103716","2.0581801267103716","2.0378376660401796","2.0378376660401796","2.0378376660401796","2.0672195651314476","2.0672195651314476","2.0672195651314476","2.0796932665507","2.0796932665507","2.0796932665507","2.0599049802259963","2.0599049802259963","2.0599049802259963","2.1280987168454577","2.1280987168454577","2.1280987168454577","2.2019161024960603","2.2019161024960603","2.2019161024960603","2.2485011104057575","2.2485011104057575","2.2485011104057575","2.1091051621870562","2.1091051621870562","2.1091051621870562","2.189212140708134","2.189212140708134","2.189212140708134"
"132","2.093402681350708","2.093402681350708","2.093402681350708","1.9274792036516912","1.9274792036516912","1.9274792036516912","2.113898605866866","2.113898605866866","2.113898605866866","1.979508516870696","1.979508516870696","1.979508516870696","2.059853951714256","2.059853951714256","2.059853951714256","2.0315930803890887","2.0315930803890887","2.0315930803890887","2.0523850536346435","2.0523850536346435","2.0523850536346435","2.0749385401846347","2.0749385401846347","2.0749385401846347","2.069291431253607","2.069291431253607","2.069291431253607","2.138561285062768","2.138561285062768","2.138561285062768","2.2018111298301","2.2018111298301","2.2018111298301","2.244062446506544","2.244062446506544","2.244062446506544","2.1222901058197023","2.1222901058197023","2.1222901058197023","2.196236831073103","2.196236831073103","2.196236831073103"
"133","","","","","","","2.0987896047938954","2.0987896047938954","2.0987896047938954","1.9819950439738132","1.9819950439738132","1.9819950439738132","2.058498190099543","2.058498190099543","2.058498190099543","2.032717702251741","2.032717702251741","2.032717702251741","2.060000127445568","2.060000127445568","2.060000127445568","2.087021496432951","2.087021496432951","2.087021496432951","2.0613841446963224","2.0613841446963224","2.0613841446963224","2.126846425615508","2.126846425615508","2.126846425615508","2.2003468972986395","2.2003468972986395","2.2003468972986395","2.2571756900041953","2.2571756900041953","2.2571756900041953","2.1184562162919476","2.1184562162919476","2.1184562162919476","2.1968246761409715","2.1968246761409715","2.1968246761409715"
"134","","","","","","","2.0931582719629462","2.0931582719629462","2.0931582719629462","1.9788636932153811","1.9788636932153811","1.9788636932153811","2.0685030312971637","2.0685030312971637","2.0685030312971637","2.0251650247902706","2.0251650247902706","2.0251650247902706","2.0603440874273127","2.0603440874273127","2.0603440874273127","2.073522506911179","2.073522506911179","2.073522506911179","2.0668701839447023","2.0668701839447023","2.0668701839447023","2.137985227519068","2.137985227519068","2.137985227519068","2.2005484225533225","2.2005484225533225","2.2005484225533225","2.241043316194381","2.241043316194381","2.241043316194381","2.107105131149292","2.107105131149292","2.107105131149292","2.191538762059705","2.191538762059705","2.191538762059705"
"135","","","","","","","2.0738062884590844","2.0738062884590844","2.0738062884590844","1.9672976571664043","1.9672976571664043","1.9672976571664043","2.056386041641235","2.056386041641235","2.056386041641235","2.024898603921649","2.024898603921649","2.024898603921649","2.0537695919383654","2.0537695919383654","2.0537695919383654","2.07810923817514","2.07810923817514","2.07810923817514","2.070842590332031","2.070842590332031","2.070842590332031","2.1270237330732673","2.1270237330732673","2.1270237330732673","2.2000674377788196","2.2000674377788196","2.2000674377788196","2.2482001496457507","2.2482001496457507","2.2482001496457507","2.096439208117398","2.096439208117398","2.096439208117398","2.183545147468304","2.183545147468304","2.183545147468304"
"136","","","","","","","2.077236914201216","2.077236914201216","2.077236914201216","1.9787598796822559","1.9787598796822559","1.9787598796822559","2.0638181244243277","2.0638181244243277","2.0638181244243277","2.0242845687646978","2.0242845687646978","2.0242845687646978","2.0586015701293947","2.0586015701293947","2.0586015701293947","2.0840984755548937","2.0840984755548937","2.0840984755548937","2.0607623568448155","2.0607623568448155","2.0607623568448155","2.1322703434955113","2.1322703434955113","2.1322703434955113","2.2035304962504996","2.2035304962504996","2.2035304962504996","2.245567229479209","2.245567229479209","2.245567229479209","2.113835339979692","2.113835339979692","2.113835339979692","2.1906482161598646","2.1906482161598646","2.1906482161598646"
"137","","","","","","","2.081723349311135","2.081723349311135","2.081723349311135","1.9598948888669068","1.9598948888669068","1.9598948888669068","2.0640501343120228","2.0640501343120228","2.0640501343120228","2.0361049441633554","2.0361049441633554","2.0361049441633554","2.055622556426308","2.055622556426308","2.055622556426308","2.0742563368260174","2.0742563368260174","2.0742563368260174","2.066267799030651","2.066267799030651","2.066267799030651","2.1248390464125007","2.1248390464125007","2.1248390464125007","2.199822398966009","2.199822398966009","2.199822398966009","2.2492769539493254","2.2492769539493254","2.2492769539493254","2.105410877574574","2.105410877574574","2.105410877574574","2.1953413576367256","2.1953413576367256","2.1953413576367256"
"138","","","","","","","2.081402139230208","2.081402139230208","2.081402139230208","1.9732480572557998","1.9732480572557998","1.9732480572557998","2.0549771655689586","2.0549771655689586","2.0549771655689586","2.0217964593295394","2.0217964593295394","2.0217964593295394","2.0399022856625644","2.0399022856625644","2.0399022856625644","2.073973595082075","2.073973595082075","2.073973595082075","2.0654783032157202","2.0654783032157202","2.0654783032157202","2.1239679293796936","2.1239679293796936","2.1239679293796936","2.202527261213823","2.202527261213823","2.202527261213823","2.251654341357878","2.251654341357878","2.251654341357878","2.1143589479273017","2.1143589479273017","2.1143589479273017","2.185053445004869","2.185053445004869","2.185053445004869"
"139","","","","","","","2.0758082584901287","2.0758082584901287","2.0758082584901287","1.957506913316661","1.957506913316661","1.957506913316661","2.0678950093009254","2.0678950093009254","2.0678950093009254","2.0248247192645894","2.0248247192645894","2.0248247192645894","2.04807935628024","2.04807935628024","2.04807935628024","2.0545691851911876","2.0545691851911876","2.0545691851911876","2.063650916706432","2.063650916706432","2.063650916706432","2.1271398956474217","2.1271398956474217","2.1271398956474217","2.1974566806446423","2.1974566806446423","2.1974566806446423","2.2485645142916977","2.2485645142916977","2.2485645142916977","2.1184287799488413","2.1184287799488413","2.1184287799488413","2.1844656253683157","2.1844656253683157","2.1844656253683157"
"140","","","","","","","2.0796616471897473","2.0796616471897473","2.0796616471897473","1.9705365014350278","1.9705365014350278","1.9705365014350278","2.0540449324521153","2.0540449324521153","2.0540449324521153","2.0220342390564667","2.0220342390564667","2.0220342390564667","2.0507225517793137","2.0507225517793137","2.0507225517793137","2.0681226560439185","2.0681226560439185","2.0681226560439185","2.0935494743693956","2.0935494743693956","2.0935494743693956","2.13504155235729","2.13504155235729","2.13504155235729","2.1979461123726587","2.1979461123726587","2.1979461123726587","2.2512703359538113","2.2512703359538113","2.2512703359538113","2.1155902151627974","2.1155902151627974","2.1155902151627974","2.1850607944356986","2.1850607944356986","2.1850607944356986"
"141","","","","","","","2.0958227721127596","2.0958227721127596","2.0958227721127596","1.9603327883249042","1.9603327883249042","1.9603327883249042","2.0806028218702837","2.0806028218702837","2.0806028218702837","2.018662059718165","2.018662059718165","2.018662059718165","2.06618596163663","2.06618596163663","2.06618596163663","2.0767433726650544","2.0767433726650544","2.0767433726650544","2.061048039523038","2.061048039523038","2.061048039523038","2.1292096461372814","2.1292096461372814","2.1292096461372814","2.196329571984031","2.196329571984031","2.196329571984031","2.24678158025632","2.24678158025632","2.24678158025632","2.144265572808006","2.144265572808006","2.144265572808006","2.1824452784965778","2.1824452784965778","2.1824452784965778"
"142","","","","","","","2.09350399017334","2.09350399017334","2.09350399017334","1.9578881318541779","1.9578881318541779","1.9578881318541779","2.055029880350286","2.055029880350286","2.055029880350286","2.013038041125769","2.013038041125769","2.013038041125769","2.049616804122925","2.049616804122925","2.049616804122925","2.0791836300115474","2.0791836300115474","2.0791836300115474","2.0614698748155074","2.0614698748155074","2.0614698748155074","2.1165290293200263","2.1165290293200263","2.1165290293200263","2.1970798709175803","2.1970798709175803","2.1970798709175803","2.2458190498132815","2.2458190498132815","2.2458190498132815","2.1052006331357087","2.1052006331357087","2.1052006331357087","2.1901832456698362","2.1901832456698362","2.1901832456698362"
"143","","","","","","","2.0876784970543603","2.0876784970543603","2.0876784970543603","1.9578364971314353","1.9578364971314353","1.9578364971314353","2.044217842275446","2.044217842275446","2.044217842275446","2.014879126603576","2.014879126603576","2.014879126603576","2.0508106543801046","2.0508106543801046","2.0508106543801046","2.065721528721952","2.065721528721952","2.065721528721952","2.0640710414539685","2.0640710414539685","2.0640710414539685","2.1320827064294923","2.1320827064294923","2.1320827064294923","2.200548589879816","2.200548589879816","2.200548589879816","2.2493956566953113","2.2493956566953113","2.2493956566953113","2.107785475470803","2.107785475470803","2.107785475470803","2.2034485386157856","2.2034485386157856","2.2034485386157856"
"144","","","","","","","2.098795208497481","2.098795208497481","2.098795208497481","1.9509977335765445","1.9509977335765445","1.9509977335765445","2.0659357677806507","2.0659357677806507","2.0659357677806507","2.0099026371418747","2.0099026371418747","2.0099026371418747","2.0429635472731156","2.0429635472731156","2.0429635472731156","2.069928363273884","2.069928363273884","2.069928363273884","2.0519309988888828","2.0519309988888828","2.0519309988888828","2.1237529829178734","2.1237529829178734","2.1237529829178734","2.20817195632241","2.20817195632241","2.20817195632241","2.250266145508865","2.250266145508865","2.250266145508865","2.1162948686426337","2.1162948686426337","2.1162948686426337","2.1884434341562207","2.1884434341562207","2.1884434341562207"
"145","","","","","","","2.1334988047859884","2.1334988047859884","2.1334988047859884","1.958133447142853","1.958133447142853","1.958133447142853","2.060188495462591","2.060188495462591","2.060188495462591","2.002001264835226","2.002001264835226","2.002001264835226","2.046103016246449","2.046103016246449","2.046103016246449","2.066032131458151","2.066032131458151","2.066032131458151","2.0784080596403642","2.0784080596403642","2.0784080596403642","2.121545357649354","2.121545357649354","2.121545357649354","2.202823051105846","2.202823051105846","2.202823051105846","2.255353527507563","2.255353527507563","2.255353527507563","2.0996857859871603","2.0996857859871603","2.0996857859871603","2.184505231024205","2.184505231024205","2.184505231024205"
"146","","","","","","","2.1095237757942895","2.1095237757942895","2.1095237757942895","1.9594941520690918","1.9594941520690918","1.9594941520690918","2.056496199694547","2.056496199694547","2.056496199694547","2.012783601475858","2.012783601475858","2.012783601475858","2.0635075690529563","2.0635075690529563","2.0635075690529563","2.07084610643058","2.07084610643058","2.07084610643058","2.0754406972364947","2.0754406972364947","2.0754406972364947","2.128909717428273","2.128909717428273","2.128909717428273","2.1976259543678975","2.1976259543678975","2.1976259543678975","2.2463771128380436","2.2463771128380436","2.2463771128380436","2.1329392129724676","2.1329392129724676","2.1329392129724676","2.1783762337695594","2.1783762337695594","2.1783762337695594"
"147","","","","","","","2.09609881661155","2.09609881661155","2.09609881661155","1.954517579626763","1.954517579626763","1.954517579626763","2.0649484807794742","2.0649484807794742","2.0649484807794742","2.0021647980569424","2.0021647980569424","2.0021647980569424","2.0445562284643","2.0445562284643","2.0445562284643","2.0562581897055967","2.0562581897055967","2.0562581897055967","2.069604521664706","2.069604521664706","2.069604521664706","2.1232403916326064","2.1232403916326064","2.1232403916326064","2.2019713722575793","2.2019713722575793","2.2019713722575793","2.2511033467040664","2.2511033467040664","2.2511033467040664","2.1446934465928513","2.1446934465928513","2.1446934465928513","2.1869491887366634","2.1869491887366634","2.1869491887366634"
"148","","","","","","","2.1053291459517047","2.1053291459517047","2.1053291459517047","1.9414214774931984","1.9414214774931984","1.9414214774931984","2.063854284286499","2.063854284286499","2.063854284286499","2.0094700568845902","2.0094700568845902","2.0094700568845902","2.0508366125280206","2.0508366125280206","2.0508366125280206","2.0598657810825043","2.0598657810825043","2.0598657810825043","2.0851405889337715","2.0851405889337715","2.0851405889337715","2.1212563021429656","2.1212563021429656","2.1212563021429656","2.2021163454922763","2.2021163454922763","2.2021163454922763","2.2406508328448766","2.2406508328448766","2.2406508328448766","2.106449006687511","2.106449006687511","2.106449006687511","2.1911674880981447","2.1911674880981447","2.1911674880981447"
"149","","","","","","","2.071520640633323","2.071520640633323","2.071520640633323","1.9423896049631053","1.9423896049631053","1.9423896049631053","2.0514863404360684","2.0514863404360684","2.0514863404360684","2.017485285572622","2.017485285572622","2.017485285572622","2.0621548158472236","2.0621548158472236","2.0621548158472236","2.068903141240964","2.068903141240964","2.068903141240964","2.0800304594906893","2.0800304594906893","2.0800304594906893","2.111595281513258","2.111595281513258","2.111595281513258","2.2111812184073707","2.2111812184073707","2.2111812184073707","2.2495859902480553","2.2495859902480553","2.2495859902480553","2.111069933284413","2.111069933284413","2.111069933284413","2.178629057763637","2.178629057763637","2.178629057763637"
"150","","","","","","","2.088761341788552","2.088761341788552","2.088761341788552","1.9552534074344854","1.9552534074344854","1.9552534074344854","2.0471025969765404","2.0471025969765404","2.0471025969765404","2.004548109317648","2.004548109317648","2.004548109317648","2.0511692836067894","2.0511692836067894","2.0511692836067894","2.0773797068102606","2.0773797068102606","2.0773797068102606","2.0593255138397217","2.0593255138397217","2.0593255138397217","2.1169949348493553","2.1169949348493553","2.1169949348493553","2.2011995081468063","2.2011995081468063","2.2011995081468063","2.2547813574473063","2.2547813574473063","2.2547813574473063","2.104330379312689","2.104330379312689","2.104330379312689","2.1835728387723026","2.1835728387723026","2.1835728387723026"
"151","","","","","","","2.090420959212563","2.090420959212563","2.090420959212563","1.9411459310575463","1.9411459310575463","1.9411459310575463","2.048710300272161","2.048710300272161","2.048710300272161","2.011921194120385","2.011921194120385","2.011921194120385","2.0556736174496737","2.0556736174496737","2.0556736174496737","2.0615147069952955","2.0615147069952955","2.0615147069952955","2.0636271606792103","2.0636271606792103","2.0636271606792103","2.1235837586720785","2.1235837586720785","2.1235837586720785","2.196981984918768","2.196981984918768","2.196981984918768","2.2467957712590008","2.2467957712590008","2.2467957712590008","2.1189389714327724","2.1189389714327724","2.1189389714327724","2.1821696965447788","2.1821696965447788","2.1821696965447788"
"152","","","","","","","2.0839822920885953","2.0839822920885953","2.0839822920885953","1.94254619921761","1.94254619921761","1.94254619921761","2.042901419726285","2.042901419726285","2.042901419726285","2.003510578802262","2.003510578802262","2.003510578802262","2.050091205076738","2.050091205076738","2.050091205076738","2.0609062676594174","2.0609062676594174","2.0609062676594174","2.0613503178683192","2.0613503178683192","2.0613503178683192","2.1232402796032783","2.1232402796032783","2.1232402796032783","2.1954898409409958","2.1954898409409958","2.1954898409409958","2.2535416775188226","2.2535416775188226","2.2535416775188226","2.1056778899106114","2.1056778899106114","2.1056778899106114","2.186471256387645","2.186471256387645","2.186471256387645"
"153","","","","","","","2.091956623250788","2.091956623250788","2.091956623250788","1.9385505866456305","1.9385505866456305","1.9385505866456305","2.0778481162678113","2.0778481162678113","2.0778481162678113","2.0029893808255252","2.0029893808255252","2.0029893808255252","2.0652243466810747","2.0652243466810747","2.0652243466810747","2.0611464856684893","2.0611464856684893","2.0611464856684893","2.0554444274035366","2.0554444274035366","2.0554444274035366","2.1186248099666902","2.1186248099666902","2.1186248099666902","2.2076749246770686","2.2076749246770686","2.2076749246770686","2.246263796926915","2.246263796926915","2.246263796926915","2.1188075291026722","2.1188075291026722","2.1188075291026722","2.1973691210253485","2.1973691210253485","2.1973691210253485"
"154","","","","","","","2.1214363501288673","2.1214363501288673","2.1214363501288673","1.9354599449552339","1.9354599449552339","1.9354599449552339","2.048785179311579","2.048785179311579","2.048785179311579","2.012345577766155","2.012345577766155","2.012345577766155","2.044748410311612","2.044748410311612","2.044748410311612","2.0611391411156488","2.0611391411156488","2.0611391411156488","2.0741889719529585","2.0741889719529585","2.0741889719529585","2.120790538568606","2.120790538568606","2.120790538568606","2.194863547411832","2.194863547411832","2.194863547411832","2.248016276304749","2.248016276304749","2.248016276304749","2.1074397364529696","2.1074397364529696","2.1074397364529696","2.1930849603674876","2.1930849603674876","2.1930849603674876"
"155","","","","","","","2.0899382071061567","2.0899382071061567","2.0899382071061567","1.9391462067900034","1.9391462067900034","1.9391462067900034","2.0596373133225874","2.0596373133225874","2.0596373133225874","2.000323549358324","2.000323549358324","2.000323549358324","2.0598279671235518","2.0598279671235518","2.0598279671235518","2.0539447511475664","2.0539447511475664","2.0539447511475664","2.062283374612982","2.062283374612982","2.062283374612982","2.1228928398263864","2.1228928398263864","2.1228928398263864","2.1968438373912464","2.1968438373912464","2.1968438373912464","2.2473197011838013","2.2473197011838013","2.2473197011838013","2.113230467709628","2.113230467709628","2.113230467709628","2.1961960383667343","2.1961960383667343","2.1961960383667343"
"156","","","","","","","","","","","","","2.0561021917516533","2.0561021917516533","2.0561021917516533","1.9963267077522717","1.9963267077522717","1.9963267077522717","2.0542117110165683","2.0542117110165683","2.0542117110165683","2.059168409698311","2.059168409698311","2.059168409698311","2.06487175247886","2.06487175247886","2.06487175247886","2.1207001100737473","2.1207001100737473","2.1207001100737473","2.198222927613692","2.198222927613692","2.198222927613692","2.2484752309733422","2.2484752309733422","2.2484752309733422","2.1112592315673826","2.1112592315673826","2.1112592315673826","2.186224852265983","2.186224852265983","2.186224852265983"
"157","","","","","","","","","","","","","2.0640868871862237","2.0640868871862237","2.0640868871862237","1.9950547510454024","1.9950547510454024","1.9950547510454024","2.052621383666992","2.052621383666992","2.052621383666992","2.0629605756956955","2.0629605756956955","2.0629605756956955","2.056651725769043","2.056651725769043","2.056651725769043","2.1149953838874556","2.1149953838874556","2.1149953838874556","2.1970626683668657","2.1970626683668657","2.1970626683668657","2.2469201973662978","2.2469201973662978","2.2469201973662978","2.1319036319039086","2.1319036319039086","2.1319036319039086","2.1793954853627873","2.1793954853627873","2.1793954853627873"
"158","","","","","","","","","","","","","","","","","","","2.0396812837774103","2.0396812837774103","2.0396812837774103","2.057866801448252","2.057866801448252","2.057866801448252","2.0595848343589087","2.0595848343589087","2.0595848343589087","2.1178720853520536","2.1178720853520536","2.1178720853520536","2.2050067658857864","2.2050067658857864","2.2050067658857864","2.250870887164412","2.250870887164412","2.250870887164412","2.111849138953469","2.111849138953469","2.111849138953469","2.183606539539907","2.183606539539907","2.183606539539907"
"159","","","","","","","","","","","","","","","","","","","2.0579597013646906","2.0579597013646906","2.0579597013646906","2.0606196058207544","2.0606196058207544","2.0606196058207544","2.0590245359594173","2.0590245359594173","2.0590245359594173","2.13151349308847","2.13151349308847","2.13151349308847","2.21235763983293","2.21235763983293","2.21235763983293","2.2484250396421586","2.2484250396421586","2.2484250396421586","2.1199228139357134","2.1199228139357134","2.1199228139357134","2.186000366430173","2.186000366430173","2.186000366430173"
"160","","","","","","","","","","","","","","","","","","","2.061897047216242","2.061897047216242","2.061897047216242","2.065823775653181","2.065823775653181","2.065823775653181","2.0685742066123267","2.0685742066123267","2.0685742066123267","2.1252198123931887","2.1252198123931887","2.1252198123931887","2.1939554049751977","2.1939554049751977","2.1939554049751977","2.248502449167186","2.248502449167186","2.248502449167186","2.1043055473674426","2.1043055473674426","2.1043055473674426","2.1831566753606686","2.1831566753606686","2.1831566753606686"
"161","","","","","","","","","","","","","","","","","","","2.060388760133223","2.060388760133223","2.060388760133223","2.0482004556984736","2.0482004556984736","2.0482004556984736","2.065356211228804","2.065356211228804","2.065356211228804","2.1185045359600547","2.1185045359600547","2.1185045359600547","2.1941037464141844","2.1941037464141844","2.1941037464141844","2.2476678131366596","2.2476678131366596","2.2476678131366596","2.124112737829035","2.124112737829035","2.124112737829035","2.1875625710103703","2.1875625710103703","2.1875625710103703"
"162","","","","","","","","","","","","","","","","","","","2.075458276055076","2.075458276055076","2.075458276055076","2.0623237821973603","2.0623237821973603","2.0623237821973603","2.080350038355047","2.080350038355047","2.080350038355047","2.1158133982515883","2.1158133982515883","2.1158133982515883","2.201608506116","2.201608506116","2.201608506116","2.2551824662877227","2.2551824662877227","2.2551824662877227","2.109132256074385","2.109132256074385","2.109132256074385","2.1941805116061506","2.1941805116061506","2.1941805116061506"
"163","","","","","","","","","","","","","","","","","","","2.044370848048817","2.044370848048817","2.044370848048817","2.056757011084721","2.056757011084721","2.056757011084721","2.066964494531805","2.066964494531805","2.066964494531805","2.118835511920096","2.118835511920096","2.118835511920096","2.2207521109147503","2.2207521109147503","2.2207521109147503","2.2589198044524794","2.2589198044524794","2.2589198044524794","2.1401314163208007","2.1401314163208007","2.1401314163208007","2.1983846698410208","2.1983846698410208","2.1983846698410208"
"164","","","","","","","","","","","","","","","","","","","2.0677418925545434","2.0677418925545434","2.0677418925545434","2.0479073136428307","2.0479073136428307","2.0479073136428307","2.0632327192479916","2.0632327192479916","2.0632327192479916","2.107470373723699","2.107470373723699","2.107470373723699","2.197745570269498","2.197745570269498","2.197745570269498","2.2495352097215324","2.2495352097215324","2.2495352097215324","2.1125913281874222","2.1125913281874222","2.1125913281874222","2.1857620819135644","2.1857620819135644","2.1857620819135644"
"165","","","","","","","","","","","","","","","","","","","2.0454766477238047","2.0454766477238047","2.0454766477238047","2.0566993558817894","2.0566993558817894","2.0566993558817894","2.0605214110287755","2.0605214110287755","2.0605214110287755","2.115218429455812","2.115218429455812","2.115218429455812","2.2156713745810768","2.2156713745810768","2.2156713745810768","2.2485372365754226","2.2485372365754226","2.2485372365754226","2.116064366427335","2.116064366427335","2.116064366427335","2.182204800309806","2.182204800309806","2.182204800309806"
"166","","","","","","","","","","","","","","","","","","","2.062503793022849","2.062503793022849","2.062503793022849","2.049238511228013","2.049238511228013","2.049238511228013","2.0710820345445113","2.0710820345445113","2.0710820345445113","2.122792648775824","2.122792648775824","2.122792648775824","2.198211258107966","2.198211258107966","2.198211258107966","2.251772932403389","2.251772932403389","2.251772932403389","2.120045182488181","2.120045182488181","2.120045182488181","2.181804114484239","2.181804114484239","2.181804114484239"
"167","","","","","","","","","","","","","","","","","","","2.0543576197190716","2.0543576197190716","2.0543576197190716","2.04977779859784","2.04977779859784","2.04977779859784","2.081196028102528","2.081196028102528","2.081196028102528","2.110902623691778","2.110902623691778","2.110902623691778","2.209069292762063","2.209069292762063","2.209069292762063","2.247349326802396","2.247349326802396","2.247349326802396","2.108696997382424","2.108696997382424","2.108696997382424","2.1796172636404805","2.1796172636404805","2.1796172636404805"
"168","","","","","","","","","","","","","","","","","","","2.059967404278842","2.059967404278842","2.059967404278842","2.058214464735711","2.058214464735711","2.058214464735711","2.0664593627236107","2.0664593627236107","2.0664593627236107","2.112466273472227","2.112466273472227","2.112466273472227","2.196999474438754","2.196999474438754","2.196999474438754","2.2498711344839513","2.2498711344839513","2.2498711344839513","2.0987895861538974","2.0987895861538974","2.0987895861538974","2.1812108604387306","2.1812108604387306","2.1812108604387306"
"169","","","","","","","","","","","","","","","","","","","2.052778752933849","2.052778752933849","2.052778752933849","2.0540275592365482","2.0540275592365482","2.0540275592365482","2.0574532864310524","2.0574532864310524","2.0574532864310524","2.1163430118560793","2.1163430118560793","2.1163430118560793","2.1942122554779053","2.1942122554779053","2.1942122554779053","2.246392579681572","2.246392579681572","2.246392579681572","2.1214262988350607","2.1214262988350607","2.1214262988350607","2.181141494882518","2.181141494882518","2.181141494882518"
"170","","","","","","","","","","","","","","","","","","","2.0586679189855404","2.0586679189855404","2.0586679189855404","2.055200281362424","2.055200281362424","2.055200281362424","2.067429818240079","2.067429818240079","2.067429818240079","2.119636663678049","2.119636663678049","2.119636663678049","2.1967307819019664","2.1967307819019664","2.1967307819019664","2.2415103457439907","2.2415103457439907","2.2415103457439907","2.1240542403134435","2.1240542403134435","2.1240542403134435","2.1899785998771932","2.1899785998771932","2.1899785998771932"
"171","","","","","","","","","","","","","","","","","","","2.051006044908003","2.051006044908003","2.051006044908003","2.0474702121471537","2.0474702121471537","2.0474702121471537","2.0641089950908316","2.0641089950908316","2.0641089950908316","2.125017087870631","2.125017087870631","2.125017087870631","2.200110977346247","2.200110977346247","2.200110977346247","2.2425676675774584","2.2425676675774584","2.2425676675774584","2.1038794578205455","2.1038794578205455","2.1038794578205455","2.182669752055201","2.182669752055201","2.182669752055201"
"172","","","","","","","","","","","","","","","","","","","2.0606236158717763","2.0606236158717763","2.0606236158717763","2.0415297996038677","2.0415297996038677","2.0415297996038677","2.0654931636290117","2.0654931636290117","2.0654931636290117","2.1202030767243483","2.1202030767243483","2.1202030767243483","2.209036492434415","2.209036492434415","2.209036492434415","2.245415146378265","2.245415146378265","2.245415146378265","2.1265337016365744","2.1265337016365744","2.1265337016365744","2.1822665373484296","2.1822665373484296","2.1822665373484296"
"173","","","","","","","","","","","","","","","","","","","2.074865643761375","2.074865643761375","2.074865643761375","2.049909295049207","2.049909295049207","2.049909295049207","2.06520978494124","2.06520978494124","2.06520978494124","2.11421803923859","2.11421803923859","2.11421803923859","2.1933462697809394","2.1933462697809394","2.1933462697809394","2.242924792629549","2.242924792629549","2.242924792629549","2.1067192901264535","2.1067192901264535","2.1067192901264535","2.1839340659393662","2.1839340659393662","2.1839340659393662"
"174","","","","","","","","","","","","","","","","","","","2.055393941185691","2.055393941185691","2.055393941185691","2.045276080274034","2.045276080274034","2.045276080274034","2.0578066166964444","2.0578066166964444","2.0578066166964444","2.118142497621734","2.118142497621734","2.118142497621734","2.20380764614452","2.20380764614452","2.20380764614452","2.2391042730177957","2.2391042730177957","2.2391042730177957","2.128216309113936","2.128216309113936","2.128216309113936","2.1829527231194508","2.1829527231194508","2.1829527231194508"
