"Step","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MAX"
"105","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.27597701149425286","0.27597701149425286","0.27597701149425286","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.24241379310344827","0.24241379310344827","0.24241379310344827","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.25850574712643676","0.25850574712643676","0.25850574712643676","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.26666666666666666","0.26666666666666666","0.26666666666666666","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.26227272727272727","0.26227272727272727","0.26227272727272727","0.2471264367816092","0.2471264367816092","0.2471264367816092","0.27454545454545454","0.27454545454545454","0.27454545454545454","0.2652873563218391","0.2652873563218391","0.2652873563218391"
"106","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.28195402298850575","0.28195402298850575","0.28195402298850575","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.24333333333333335","0.24333333333333335","0.24333333333333335","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.2657471264367816","0.2657471264367816","0.2657471264367816","0.305","0.305","0.305","0.2695402298850575","0.2695402298850575","0.2695402298850575","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2260919540229885","0.2260919540229885","0.2260919540229885","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.2496551724137931","0.2496551724137931","0.2496551724137931","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.2636781609195402","0.2636781609195402","0.2636781609195402"
"107","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.2872413793103448","0.2872413793103448","0.2872413793103448","0.265","0.265","0.265","0.24160919540229886","0.24160919540229886","0.24160919540229886","0.28","0.28","0.28","0.2620689655172414","0.2620689655172414","0.2620689655172414","0.2859090909090909","0.2859090909090909","0.2859090909090909","0.2694252873563218","0.2694252873563218","0.2694252873563218","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.23505747126436782","0.23505747126436782","0.23505747126436782","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24839080459770116","0.24839080459770116","0.24839080459770116","0.2859090909090909","0.2859090909090909","0.2859090909090909","0.2617241379310345","0.2617241379310345","0.2617241379310345"
"108","0.3131818181818182","0.3131818181818182","0.3131818181818182","0.29126436781609194","0.29126436781609194","0.29126436781609194","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.23379310344827586","0.23379310344827586","0.23379310344827586","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.2616091954022989","0.2616091954022989","0.2616091954022989","0.2859090909090909","0.2859090909090909","0.2859090909090909","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.23195402298850576","0.23195402298850576","0.23195402298850576","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.24655172413793103","0.24655172413793103","0.24655172413793103","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.26862068965517244","0.26862068965517244","0.26862068965517244"
"109","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.28517241379310343","0.28517241379310343","0.28517241379310343","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.2559770114942529","0.2559770114942529","0.2559770114942529","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.27402298850574713","0.27402298850574713","0.27402298850574713","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.23241379310344829","0.23241379310344829","0.23241379310344829","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.2506896551724138","0.2506896551724138","0.2506896551724138","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2617241379310345","0.2617241379310345","0.2617241379310345"
"110","0.3059090909090909","0.3059090909090909","0.3059090909090909","0.2825287356321839","0.2825287356321839","0.2825287356321839","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.24195402298850574","0.24195402298850574","0.24195402298850574","0.2790909090909091","0.2790909090909091","0.2790909090909091","0.2579310344827586","0.2579310344827586","0.2579310344827586","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.27218390804597703","0.27218390804597703","0.27218390804597703","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.2557471264367816","0.2557471264367816","0.2557471264367816","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.26597701149425285","0.26597701149425285","0.26597701149425285"
"111","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.28517241379310343","0.28517241379310343","0.28517241379310343","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.23977011494252873","0.23977011494252873","0.23977011494252873","0.2868181818181818","0.2868181818181818","0.2868181818181818","0.2617241379310345","0.2617241379310345","0.2617241379310345","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.27586206896551724","0.27586206896551724","0.27586206896551724","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.23839080459770115","0.23839080459770115","0.23839080459770115","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.24655172413793103","0.24655172413793103","0.24655172413793103","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.27218390804597703","0.27218390804597703","0.27218390804597703"
"112","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.28448275862068967","0.28448275862068967","0.28448275862068967","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.24057471264367816","0.24057471264367816","0.24057471264367816","0.2877272727272727","0.2877272727272727","0.2877272727272727","0.262183908045977","0.262183908045977","0.262183908045977","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.23402298850574713","0.23402298850574713","0.23402298850574713","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.25298850574712645","0.25298850574712645","0.25298850574712645","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.26632183908045975","0.26632183908045975","0.26632183908045975"
"113","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.2751724137931034","0.2751724137931034","0.2751724137931034","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.24091954022988507","0.24091954022988507","0.24091954022988507","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2575862068965517","0.2575862068965517","0.2575862068965517","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.27632183908045976","0.27632183908045976","0.27632183908045976","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.23689655172413793","0.23689655172413793","0.23689655172413793","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.25298850574712645","0.25298850574712645","0.25298850574712645","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.2718390804597701","0.2718390804597701","0.2718390804597701"
"114","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.28206896551724137","0.28206896551724137","0.28206896551724137","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.23597701149425288","0.23597701149425288","0.23597701149425288","0.2759090909090909","0.2759090909090909","0.2759090909090909","0.2689655172413793","0.2689655172413793","0.2689655172413793","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2825287356321839","0.2825287356321839","0.2825287356321839","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.23080459770114942","0.23080459770114942","0.23080459770114942","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.25103448275862067","0.25103448275862067","0.25103448275862067","0.2881818181818182","0.2881818181818182","0.2881818181818182","0.27229885057471265","0.27229885057471265","0.27229885057471265"
"115","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.2482758620689655","0.2482758620689655","0.2482758620689655","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.26701149425287357","0.26701149425287357","0.26701149425287357","0.305","0.305","0.305","0.2731034482758621","0.2731034482758621","0.2731034482758621","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.23563218390804597","0.23563218390804597","0.23563218390804597","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.253448275862069","0.253448275862069","0.253448275862069","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.2718390804597701","0.2718390804597701","0.2718390804597701"
"116","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2906896551724138","0.2906896551724138","0.2906896551724138","0.27","0.27","0.27","0.24183908045977012","0.24183908045977012","0.24183908045977012","0.285","0.285","0.285","0.2757471264367816","0.2757471264367816","0.2757471264367816","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.23517241379310344","0.23517241379310344","0.23517241379310344","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.24793103448275863","0.24793103448275863","0.24793103448275863","0.3","0.3","0.3","0.26666666666666666","0.26666666666666666","0.26666666666666666"
"117","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.2881609195402299","0.2881609195402299","0.2881609195402299","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.24045977011494252","0.24045977011494252","0.24045977011494252","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.2655172413793103","0.2655172413793103","0.2655172413793103","0.31","0.31","0.31","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.2386206896551724","0.2386206896551724","0.2386206896551724","0.2736363636363636","0.2736363636363636","0.2736363636363636","0.24988505747126435","0.24988505747126435","0.24988505747126435","0.3","0.3","0.3","0.27011494252873564","0.27011494252873564","0.27011494252873564"
"118","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.2867816091954023","0.2867816091954023","0.2867816091954023","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23873563218390806","0.23873563218390806","0.23873563218390806","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.26241379310344826","0.26241379310344826","0.26241379310344826","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.2810344827586207","0.2810344827586207","0.2810344827586207","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.2328735632183908","0.2328735632183908","0.2328735632183908","0.27","0.27","0.27","0.2574712643678161","0.2574712643678161","0.2574712643678161","0.2927272727272727","0.2927272727272727","0.2927272727272727","0.2775862068965517","0.2775862068965517","0.2775862068965517"
"119","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.2860919540229885","0.2860919540229885","0.2860919540229885","0.265","0.265","0.265","0.24011494252873564","0.24011494252873564","0.24011494252873564","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.2654022988505747","0.2654022988505747","0.2654022988505747","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.27229885057471265","0.27229885057471265","0.27229885057471265","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2303448275862069","0.2303448275862069","0.2303448275862069","0.2818181818181818","0.2818181818181818","0.2818181818181818","0.2654022988505747","0.2654022988505747","0.2654022988505747","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2736781609195402","0.2736781609195402","0.2736781609195402"
"120","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2842528735632184","0.2842528735632184","0.2842528735632184","0.265","0.265","0.265","0.2442528735632184","0.2442528735632184","0.2442528735632184","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.2675862068965517","0.2675862068965517","0.2675862068965517","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2866666666666667","0.2866666666666667","0.2866666666666667","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.2354022988505747","0.2354022988505747","0.2354022988505747","0.2781818181818182","0.2781818181818182","0.2781818181818182","0.24942528735632183","0.24942528735632183","0.24942528735632183","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.27218390804597703","0.27218390804597703","0.27218390804597703"
"121","0.3109090909090909","0.3109090909090909","0.3109090909090909","0.294367816091954","0.294367816091954","0.294367816091954","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.24045977011494252","0.24045977011494252","0.24045977011494252","0.2959090909090909","0.2959090909090909","0.2959090909090909","0.27057471264367816","0.27057471264367816","0.27057471264367816","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.27609195402298853","0.27609195402298853","0.27609195402298853","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.27","0.27","0.27","0.24689655172413794","0.24689655172413794","0.24689655172413794","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2713793103448276","0.2713793103448276","0.2713793103448276"
"122","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.2927586206896552","0.2927586206896552","0.2927586206896552","0.26045454545454544","0.26045454545454544","0.26045454545454544","0.24241379310344827","0.24241379310344827","0.24241379310344827","0.28863636363636364","0.28863636363636364","0.28863636363636364","0.2674712643678161","0.2674712643678161","0.2674712643678161","0.29318181818181815","0.29318181818181815","0.29318181818181815","0.267816091954023","0.267816091954023","0.267816091954023","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.23563218390804597","0.23563218390804597","0.23563218390804597","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.2502298850574713","0.2502298850574713","0.2502298850574713","0.2881818181818182","0.2881818181818182","0.2881818181818182","0.2751724137931034","0.2751724137931034","0.2751724137931034"
"123","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.25264367816091954","0.25264367816091954","0.25264367816091954","0.28954545454545455","0.28954545454545455","0.28954545454545455","0.26862068965517244","0.26862068965517244","0.26862068965517244","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.23379310344827586","0.23379310344827586","0.23379310344827586","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.2540229885057471","0.2540229885057471","0.2540229885057471","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2751724137931034","0.2751724137931034","0.2751724137931034"
"124","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.29183908045977014","0.29183908045977014","0.29183908045977014","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.24206896551724139","0.24206896551724139","0.24206896551724139","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.2660919540229885","0.2660919540229885","0.2660919540229885","0.3145454545454546","0.3145454545454546","0.3145454545454546","0.2772413793103448","0.2772413793103448","0.2772413793103448","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.2428735632183908","0.2428735632183908","0.2428735632183908","0.2731818181818182","0.2731818181818182","0.2731818181818182","0.25298850574712645","0.25298850574712645","0.25298850574712645","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.27057471264367816","0.27057471264367816","0.27057471264367816"
