"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.1967816091954023","0.1967816091954023","0.1967816091954023","","","","","",""
"400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21454545454545454","0.21454545454545454","0.21454545454545454","0.1935632183908046","0.1935632183908046","0.1935632183908046","","","","","",""
"401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.1960919540229885","0.1960919540229885","0.1960919540229885","","","","","",""
"402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21454545454545454","0.21454545454545454","0.21454545454545454","0.19839080459770114","0.19839080459770114","0.19839080459770114","","","","","",""
"403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.19689655172413792","0.19689655172413792","0.19689655172413792","","","","","",""
"404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2109090909090909","0.2109090909090909","0.2109090909090909","0.19655172413793104","0.19655172413793104","0.19655172413793104","","","","","",""
"405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.19540229885057472","0.19540229885057472","0.19540229885057472","","","","","",""
"406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.19482758620689655","0.19482758620689655","0.19482758620689655","","","","","",""
"407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22136363636363637","0.22136363636363637","0.22136363636363637","0.1960919540229885","0.1960919540229885","0.1960919540229885","","","","","",""
"408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2059090909090909","0.2059090909090909","0.2059090909090909","0.19367816091954024","0.19367816091954024","0.19367816091954024","","","","","",""
"409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.19827586206896552","0.19827586206896552","0.19827586206896552","","","","","",""
"410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21545454545454545","0.21545454545454545","0.21545454545454545","0.19586206896551725","0.19586206896551725","0.19586206896551725","","","","","",""
"411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19655172413793104","0.19655172413793104","0.19655172413793104","","","","","",""
"412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.1945977011494253","0.1945977011494253","0.1945977011494253","","","","","",""
"413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21227272727272728","0.21227272727272728","0.21227272727272728","0.19793103448275862","0.19793103448275862","0.19793103448275862","","","","","",""
"414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.19137931034482758","0.19137931034482758","0.19137931034482758","","","","","",""
"415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.1985057471264368","0.1985057471264368","0.1985057471264368","","","","","",""
"416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.19735632183908047","0.19735632183908047","0.19735632183908047","","","","","",""
"417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.19586206896551725","0.19586206896551725","0.19586206896551725","","","","","",""
"418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2159090909090909","0.2159090909090909","0.2159090909090909","0.19551724137931034","0.19551724137931034","0.19551724137931034","","","","","",""
"419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19114942528735632","0.19114942528735632","0.19114942528735632","","","","","",""
"420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21181818181818182","0.21181818181818182","0.21181818181818182","0.19310344827586207","0.19310344827586207","0.19310344827586207","","","","","",""
"421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22181818181818183","0.22181818181818183","0.22181818181818183","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.19275862068965519","0.19275862068965519","0.19275862068965519","","","","","",""
"423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2177272727272727","0.2177272727272727","0.2177272727272727","0.19494252873563217","0.19494252873563217","0.19494252873563217","","","","","",""
"424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.19448275862068964","0.19448275862068964","0.19448275862068964","","","","","",""
"425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.21","0.21","0.19505747126436782","0.19505747126436782","0.19505747126436782","","","","","",""
"426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21863636363636363","0.21863636363636363","0.21863636363636363","0.19413793103448276","0.19413793103448276","0.19413793103448276","","","","","",""
"427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2159090909090909","0.2159090909090909","0.2159090909090909","0.19597701149425287","0.19597701149425287","0.19597701149425287","","","","","",""
"428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21954545454545454","0.21954545454545454","0.21954545454545454","0.19379310344827586","0.19379310344827586","0.19379310344827586","","","","","",""
"429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20681818181818182","0.20681818181818182","0.20681818181818182","0.20091954022988506","0.20091954022988506","0.20091954022988506","","","","","",""
"430","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.1985057471264368","0.1985057471264368","0.1985057471264368","","","","","",""
"431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.1939080459770115","0.1939080459770115","0.1939080459770115","","","","","",""
"432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22136363636363637","0.22136363636363637","0.22136363636363637","0.1947126436781609","0.1947126436781609","0.1947126436781609","","","","","",""
"433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21045454545454545","0.21045454545454545","0.21045454545454545","0.19448275862068964","0.19448275862068964","0.19448275862068964","","","","","",""
"434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21409090909090908","0.21409090909090908","0.21409090909090908","0.2003448275862069","0.2003448275862069","0.2003448275862069","","","","","",""
"435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20681818181818182","0.20681818181818182","0.20681818181818182","0.19758620689655174","0.19758620689655174","0.19758620689655174","","","","","",""
"436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21863636363636363","0.21863636363636363","0.21863636363636363","0.19620689655172413","0.19620689655172413","0.19620689655172413","","","","","",""
"437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2009090909090909","0.2009090909090909","0.2009090909090909","0.19367816091954024","0.19367816091954024","0.19367816091954024","","","","","",""
"438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21636363636363637","0.21636363636363637","0.21636363636363637","0.19988505747126437","0.19988505747126437","0.19988505747126437","","","","","",""
"439","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21363636363636362","0.21363636363636362","0.21363636363636362","0.20218390804597702","0.20218390804597702","0.20218390804597702","","","","","",""
"440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.20402298850574713","0.20402298850574713","0.20402298850574713","","","","","",""
"441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.20264367816091955","0.20264367816091955","0.20264367816091955","","","","","",""
"442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2131818181818182","0.2131818181818182","0.2131818181818182","0.19540229885057472","0.19540229885057472","0.19540229885057472","","","","","",""
"443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.19977011494252875","0.19977011494252875","0.19977011494252875","","","","","",""
